hr,weekday,cnt,workingday
16,0,212.0,0
17,0,157.0,0
18,0,167.0,0
19,0,119.0,0
20,0,103.0,0
21,0,36.0,0
22,0,55.0,0
23,0,35.0,0
0,1,41.0,0
1,1,15.0,0
2,1,20.0,0
3,1,8.0,0
5,1,6.0,0
6,1,10.0,0
7,1,44.0,0
8,1,120.0,0
9,1,110.0,0
10,1,143.0,0
11,1,208.0,0
12,1,281.0,0
13,1,312.0,0
14,1,263.0,0
15,1,289.0,0
16,1,280.0,0
17,1,253.0,0
18,1,242.0,0
19,1,172.0,0
20,1,126.0,0
21,1,98.0,0
22,1,62.0,0
23,1,26.0,0
0,2,12.0,1
1,2,7.0,1
2,2,3.0,1
4,2,2.0,1
5,2,15.0,1
6,2,86.0,1
7,2,279.0,1
8,2,464.0,1
9,2,217.0,1
10,2,85.0,1
11,2,86.0,1
12,2,163.0,1
13,2,131.0,1
14,2,124.0,1
15,2,160.0,1
16,2,254.0,1
17,2,432.0,1
18,2,425.0,1
19,2,304.0,1
20,2,227.0,1
21,2,154.0,1
22,2,100.0,1
23,2,47.0,1
0,3,24.0,1
1,3,7.0,1
2,3,6.0,1
3,3,4.0,1
4,3,2.0,1
5,3,30.0,1
6,3,90.0,1
7,3,302.0,1
8,3,576.0,1
9,3,252.0,1
10,3,139.0,1
11,3,171.0,1
12,3,207.0,1
13,3,190.0,1
14,3,177.0,1
15,3,195.0,1
16,3,298.0,1
17,3,529.0,1
18,3,525.0,1
19,3,327.0,1
20,3,274.0,1
21,3,239.0,1
22,3,147.0,1
23,3,62.0,1
0,4,42.0,1
1,4,15.0,1
2,4,9.0,1
3,4,6.0,1
4,4,1.0,1
5,4,32.0,1
6,4,91.0,1
7,4,326.0,1
8,4,560.0,1
9,4,242.0,1
10,4,148.0,1
11,4,182.0,1
12,4,224.0,1
13,4,218.0,1
14,4,192.0,1
15,4,217.0,1
16,4,343.0,1
17,4,610.0,1
18,4,522.0,1
19,4,369.0,1
20,4,269.0,1
21,4,222.0,1
22,4,137.0,1
23,4,85.0,1
0,5,46.0,1
1,5,18.0,1
2,5,5.0,1
3,5,5.0,1
4,5,2.0,1
5,5,26.0,1
6,5,82.0,1
7,5,272.0,1
8,5,469.0,1
9,5,244.0,1
10,5,141.0,1
11,5,163.0,1
12,5,228.0,1
13,5,183.0,1
14,5,31.0,1
15,5,94.0,1
16,5,178.0,1
17,5,256.0,1
18,5,300.0,1
19,5,233.0,1
20,5,167.0,1
21,5,152.0,1
22,5,106.0,1
23,5,86.0,1
0,6,61.0,0
1,6,46.0,0
2,6,38.0,0
3,6,7.0,0
4,6,2.0,0
5,6,3.0,0
6,6,13.0,0
7,6,23.0,0
8,6,93.0,0
9,6,122.0,0
10,6,183.0,0
11,6,210.0,0
12,6,258.0,0
13,6,226.0,0
14,6,216.0,0
15,6,232.0,0
16,6,195.0,0
17,6,159.0,0
18,6,133.0,0
19,6,149.0,0
20,6,105.0,0
21,6,85.0,0
22,6,82.0,0
23,6,91.0,0
0,0,70.0,0
1,0,55.0,0
2,0,42.0,0
3,0,21.0,0
4,0,6.0,0
5,0,5.0,0
6,0,2.0,0
7,0,22.0,0
8,0,59.0,0
9,0,87.0,0
10,0,188.0,0
11,0,227.0,0
12,0,305.0,0
13,0,325.0,0
14,0,331.0,0
15,0,353.0,0
16,0,339.0,0
17,0,287.0,0
18,0,216.0,0
19,0,143.0,0
20,0,88.0,0
21,0,83.0,0
22,0,71.0,0
23,0,64.0,0
0,1,29.0,1
1,1,6.0,1
2,1,4.0,1
3,1,2.0,1
4,1,1.0,1
5,1,16.0,1
6,1,90.0,1
7,1,280.0,1
8,1,528.0,1
9,1,230.0,1
10,1,104.0,1
11,1,103.0,1
12,1,177.0,1
13,1,182.0,1
14,1,158.0,1
15,1,174.0,1
16,1,286.0,1
17,1,529.0,1
18,1,527.0,1
19,1,334.0,1
20,1,219.0,1
21,1,195.0,1
22,1,92.0,1
23,1,56.0,1
0,2,10.0,1
1,2,6.0,1
2,2,3.0,1
3,2,6.0,1
4,2,2.0,1
5,2,21.0,1
6,2,101.0,1
7,2,325.0,1
8,2,559.0,1
9,2,232.0,1
10,2,132.0,1
11,2,163.0,1
12,2,183.0,1
13,2,190.0,1
14,2,134.0,1
15,2,166.0,1
16,2,287.0,1
17,2,530.0,1
18,2,449.0,1
19,2,306.0,1
20,2,204.0,1
21,2,188.0,1
22,2,101.0,1
23,2,65.0,1
0,3,32.0,1
1,3,6.0,1
2,3,4.0,1
3,3,2.0,1
5,3,29.0,1
6,3,104.0,1
7,3,253.0,1
8,3,116.0,1
9,3,38.0,1
10,3,10.0,1
11,3,10.0,1
12,3,70.0,1
13,3,76.0,1
14,3,56.0,1
15,3,90.0,1
16,3,167.0,1
17,3,253.0,1
18,3,192.0,1
19,3,102.0,1
20,3,97.0,1
21,3,39.0,1
22,3,55.0,1
23,3,33.0,1
0,4,11.0,1
1,4,12.0,1
2,4,6.0,1
3,4,3.0,1
4,4,5.0,1
5,4,18.0,1
6,4,109.0,1
7,4,304.0,1
8,4,594.0,1
9,4,286.0,1
10,4,133.0,1
11,4,168.0,1
12,4,220.0,1
13,4,211.0,1
14,4,211.0,1
15,4,223.0,1
16,4,361.0,1
17,4,600.0,1
18,4,525.0,1
19,4,328.0,1
20,4,254.0,1
21,4,197.0,1
22,4,126.0,1
23,4,85.0,1
0,5,46.0,1
1,5,20.0,1
2,5,6.0,1
3,5,3.0,1
4,5,2.0,1
5,5,24.0,1
6,5,92.0,1
7,5,262.0,1
8,5,549.0,1
9,5,314.0,1
10,5,132.0,1
11,5,194.0,1
12,5,234.0,1
13,5,222.0,1
14,5,205.0,1
15,5,78.0,1
16,5,50.0,1
17,5,128.0,1
18,5,160.0,1
19,5,174.0,1
20,5,100.0,1
21,5,101.0,1
22,5,75.0,1
23,5,23.0,1
0,6,22.0,0
1,6,44.0,0
2,6,38.0,0
3,6,21.0,0
4,6,2.0,0
5,6,2.0,0
6,6,7.0,0
7,6,16.0,0
8,6,48.0,0
9,6,94.0,0
10,6,168.0,0
11,6,214.0,0
12,6,299.0,0
13,6,339.0,0
14,6,430.0,0
15,6,399.0,0
16,6,467.0,0
17,6,385.0,0
18,6,303.0,0
19,6,225.0,0
20,6,149.0,0
21,6,154.0,0
22,6,134.0,0
23,6,106.0,0
0,0,72.0,0
1,0,76.0,0
2,0,80.0,0
3,0,26.0,0
4,0,14.0,0
5,0,5.0,0
6,0,5.0,0
7,0,23.0,0
8,0,66.0,0
9,0,118.0,0
10,0,192.0,0
11,0,256.0,0
12,0,327.0,0
13,0,364.0,0
14,0,332.0,0
15,0,334.0,0
16,0,299.0,0
17,0,263.0,0
18,0,184.0,0
19,0,132.0,0
20,0,88.0,0
21,0,79.0,0
22,0,62.0,0
23,0,26.0,0
0,1,17.0,1
1,1,6.0,1
2,1,4.0,1
3,1,1.0,1
4,1,1.0,1
5,1,18.0,1
6,1,91.0,1
7,1,260.0,1
8,1,428.0,1
9,1,197.0,1
10,1,86.0,1
11,1,103.0,1
12,1,137.0,1
13,1,120.0,1
14,1,128.0,1
15,1,130.0,1
16,1,210.0,1
17,1,387.0,1
18,1,375.0,1
19,1,226.0,1
20,1,179.0,1
21,1,120.0,1
22,1,78.0,1
23,1,31.0,1
0,2,8.0,1
1,2,6.0,1
2,2,4.0,1
3,2,1.0,1
4,2,3.0,1
5,2,25.0,1
6,2,102.0,1
7,2,275.0,1
8,2,501.0,1
9,2,233.0,1
10,2,129.0,1
11,2,130.0,1
12,2,138.0,1
13,2,164.0,1
14,2,136.0,1
15,2,166.0,1
16,2,250.0,1
17,2,446.0,1
18,2,457.0,1
19,2,287.0,1
20,2,187.0,1
21,2,148.0,1
22,2,106.0,1
23,2,54.0,1
0,3,15.0,1
1,3,5.0,1
2,3,4.0,1
3,3,3.0,1
4,3,3.0,1
5,3,18.0,1
6,3,108.0,1
7,3,344.0,1
8,3,566.0,1
9,3,264.0,1
10,3,147.0,1
11,3,161.0,1
12,3,215.0,1
13,3,205.0,1
14,3,175.0,1
15,3,209.0,1
16,3,288.0,1
17,3,612.0,1
18,3,544.0,1
19,3,361.0,1
20,3,260.0,1
21,3,188.0,1
22,3,159.0,1
23,3,62.0,1
0,4,46.0,1
1,4,21.0,1
2,4,11.0,1
3,4,3.0,1
4,4,2.0,1
5,4,29.0,1
6,4,109.0,1
7,4,334.0,1
8,4,585.0,1
9,4,301.0,1
10,4,138.0,1
11,4,204.0,1
12,4,251.0,1
13,4,233.0,1
14,4,203.0,1
15,4,185.0,1
16,4,342.0,1
17,4,597.0,1
18,4,590.0,1
19,4,416.0,1
20,4,302.0,1
21,4,233.0,1
22,4,153.0,1
23,4,94.0,1
0,5,54.0,1
1,5,26.0,1
2,5,11.0,1
3,5,7.0,1
4,5,1.0,1
5,5,29.0,1
6,5,85.0,1
7,5,268.0,1
8,5,501.0,1
9,5,284.0,1
10,5,159.0,1
11,5,187.0,1
12,5,201.0,1
13,5,224.0,1
14,5,178.0,1
15,5,238.0,1
16,5,343.0,1
17,5,566.0,1
18,5,470.0,1
19,5,244.0,1
20,5,159.0,1
21,5,141.0,1
22,5,107.0,1
23,5,86.0,1
0,6,77.0,0
1,6,51.0,0
2,6,42.0,0
3,6,16.0,0
4,6,4.0,0
5,6,10.0,0
6,6,12.0,0
7,6,40.0,0
8,6,111.0,0
9,6,148.0,0
10,6,223.0,0
11,6,274.0,0
12,6,329.0,0
13,6,357.0,0
14,6,379.0,0
15,6,406.0,0
16,6,390.0,0
17,6,354.0,0
18,6,297.0,0
19,6,184.0,0
20,6,121.0,0
21,6,110.0,0
22,6,100.0,0
23,6,83.0,0
0,0,69.0,0
1,0,61.0,0
3,0,66.0,0
4,0,22.0,0
5,0,7.0,0
6,0,10.0,0
7,0,17.0,0
8,0,72.0,0
9,0,90.0,0
10,0,218.0,0
11,0,299.0,0
12,0,410.0,0
13,0,464.0,0
14,0,501.0,0
15,0,487.0,0
16,0,509.0,0
17,0,498.0,0
18,0,389.0,0
19,0,258.0,0
20,0,171.0,0
21,0,147.0,0
22,0,94.0,0
23,0,52.0,0
0,1,24.0,1
1,1,10.0,1
2,1,9.0,1
3,1,2.0,1
4,1,3.0,1
5,1,16.0,1
6,1,88.0,1
7,1,268.0,1
8,1,564.0,1
9,1,281.0,1
10,1,137.0,1
11,1,150.0,1
12,1,221.0,1
13,1,250.0,1
14,1,221.0,1
15,1,233.0,1
16,1,332.0,1
17,1,642.5,1
18,1,642.5,1
19,1,446.0,1
20,1,286.0,1
21,1,205.0,1
22,1,133.0,1
23,1,63.0,1
0,2,26.0,1
1,2,16.0,1
2,2,1.0,1
3,2,2.0,1
4,2,1.0,1
5,2,24.0,1
6,2,113.0,1
7,2,308.0,1
8,2,593.0,1
9,2,342.0,1
10,2,143.0,1
11,2,219.0,1
12,2,244.0,1
13,2,233.0,1
14,2,212.0,1
15,2,264.0,1
16,2,365.0,1
17,2,642.5,1
18,2,642.5,1
19,2,479.0,1
20,2,351.0,1
21,2,244.0,1
22,2,170.0,1
23,2,87.0,1
0,3,39.0,1
1,3,27.0,1
2,3,2.0,1
3,3,4.0,1
4,3,5.0,1
5,3,27.0,1
6,3,121.0,1
7,3,368.0,1
8,3,642.5,1
9,3,351.0,1
10,3,188.0,1
11,3,220.0,1
12,3,267.0,1
13,3,254.0,1
14,3,224.0,1
15,3,283.0,1
16,3,356.0,1
17,3,642.5,1
18,3,642.5,1
19,3,472.0,1
20,3,330.0,1
21,3,288.0,1
22,3,202.0,1
23,3,91.0,1
0,4,60.0,1
1,4,23.0,1
2,4,19.0,1
3,4,7.0,1
4,4,14.0,1
5,4,26.0,1
6,4,117.0,1
7,4,381.0,1
8,4,623.0,1
9,4,315.0,1
10,4,164.0,1
11,4,211.0,1
12,4,265.0,1
13,4,273.0,1
14,4,258.0,1
15,4,287.0,1
16,4,426.0,1
17,4,642.5,1
18,4,642.5,1
19,4,425.0,1
20,4,330.0,1
21,4,243.0,1
22,4,169.0,1
23,4,97.0,1
0,5,57.0,1
1,5,26.0,1
2,5,4.0,1
3,5,3.0,1
4,5,3.0,1
5,5,32.0,1
6,5,99.0,1
7,5,278.0,1
8,5,562.0,1
9,5,312.0,1
10,5,180.0,1
11,5,207.0,1
12,5,294.0,1
13,5,260.0,1
14,5,202.0,1
15,5,107.0,1
16,5,129.0,1
17,5,258.0,1
18,5,408.0,1
19,5,296.0,1
20,5,235.0,1
21,5,152.0,1
22,5,148.0,1
23,5,126.0,1
0,6,100.0,0
1,6,69.0,0
2,6,42.0,0
3,6,26.0,0
4,6,2.0,0
5,6,8.0,0
6,6,30.0,0
7,6,86.0,0
8,6,218.0,0
9,6,321.0,0
10,6,443.0,0
11,6,585.0,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,642.5,0
17,6,642.5,0
18,6,560.0,0
19,6,417.0,0
20,6,271.0,0
21,6,223.0,0
22,6,211.0,0
23,6,185.0,0
0,0,107.0,0
1,0,113.0,0
2,0,56.0,0
3,0,18.0,0
4,0,14.0,0
5,0,6.0,0
6,0,11.0,0
7,0,42.0,0
8,0,96.0,0
9,0,178.0,0
10,0,351.0,0
11,0,368.0,0
12,0,503.0,0
13,0,544.0,0
14,0,521.0,0
15,0,554.0,0
16,0,541.0,0
17,0,541.0,0
18,0,459.0,0
19,0,352.0,0
20,0,198.0,0
21,0,173.0,0
22,0,100.0,0
23,0,46.0,0
0,1,23.0,1
1,1,15.0,1
2,1,8.0,1
3,1,2.0,1
4,1,3.0,1
5,1,31.0,1
6,1,120.0,1
7,1,354.0,1
8,1,579.0,1
9,1,331.0,1
10,1,184.0,1
11,1,201.0,1
12,1,282.0,1
13,1,263.0,1
14,1,260.0,1
15,1,286.0,1
16,1,385.0,1
17,1,642.5,1
18,1,642.5,1
19,1,549.0,1
20,1,330.0,1
21,1,223.0,1
22,1,148.0,1
23,1,54.0,1
0,2,29.0,1
1,2,15.0,1
2,2,10.0,1
3,2,3.0,1
4,2,6.0,1
5,2,20.0,1
6,2,100.0,1
7,2,170.0,1
8,2,516.0,1
9,2,325.0,1
10,2,163.0,1
11,2,230.0,1
12,2,261.0,1
13,2,284.0,1
14,2,248.0,1
15,2,244.0,1
16,2,431.0,1
17,2,642.5,1
18,2,642.5,1
19,2,555.0,1
20,2,377.0,1
21,2,277.0,1
22,2,188.0,1
23,2,90.0,1
0,3,33.0,1
1,3,26.0,1
2,3,10.0,1
3,3,8.0,1
4,3,4.0,1
5,3,39.0,1
6,3,149.0,1
7,3,372.0,1
8,3,535.0,1
9,3,293.0,1
10,3,154.0,1
11,3,192.0,1
12,3,229.0,1
13,3,303.0,1
14,3,225.0,1
15,3,243.0,1
16,3,378.0,1
17,3,642.5,1
18,3,642.5,1
19,3,582.0,1
20,3,374.0,1
21,3,251.0,1
22,3,197.0,1
23,3,125.0,1
0,4,41.0,1
1,4,30.0,1
2,4,6.0,1
3,4,7.0,1
4,4,6.0,1
5,4,34.0,1
6,4,136.0,1
7,4,361.0,1
8,4,642.5,1
9,4,318.0,1
10,4,142.0,1
11,4,219.0,1
12,4,272.0,1
13,4,298.0,1
14,4,257.0,1
15,4,304.0,1
16,4,425.0,1
17,4,642.5,1
18,4,642.5,1
19,4,586.0,1
20,4,424.0,1
21,4,374.0,1
22,4,220.0,1
23,4,151.0,1
0,5,95.0,1
1,5,50.0,1
2,5,32.0,1
3,5,10.0,1
4,5,3.0,1
5,5,34.0,1
6,5,116.0,1
7,5,346.0,1
8,5,642.5,1
9,5,380.0,1
10,5,275.0,1
11,5,318.0,1
12,5,471.0,1
13,5,428.0,1
14,5,432.0,1
15,5,472.0,1
16,5,589.0,1
17,5,642.5,1
18,5,642.5,1
19,5,642.5,1
20,5,445.0,1
21,5,284.0,1
22,5,271.0,1
23,5,176.0,1
0,6,156.0,0
1,6,128.0,0
2,6,69.0,0
3,6,32.0,0
4,6,7.0,0
5,6,4.0,0
6,6,28.0,0
7,6,70.0,0
8,6,154.0,0
9,6,249.0,0
10,6,345.0,0
11,6,273.0,0
12,6,183.0,0
13,6,196.0,0
14,6,223.0,0
15,6,290.0,0
16,6,177.0,0
17,6,115.0,0
18,6,137.0,0
19,6,133.0,0
20,6,111.0,0
21,6,104.0,0
22,6,83.0,0
23,6,105.0,0
0,0,80.0,0
1,0,89.0,0
2,0,35.0,0
3,0,18.0,0
4,0,8.0,0
5,0,6.0,0
6,0,18.0,0
7,0,39.0,0
8,0,89.0,0
9,0,118.0,0
10,0,250.0,0
11,0,323.0,0
12,0,360.0,0
13,0,367.0,0
14,0,414.0,0
15,0,421.0,0
16,0,492.0,0
17,0,419.0,0
18,0,491.0,0
19,0,375.0,0
20,0,259.0,0
21,0,149.0,0
22,0,111.0,0
23,0,65.0,0
0,1,33.0,1
1,1,28.0,1
2,1,20.0,1
3,1,1.0,1
4,1,4.0,1
5,1,36.0,1
6,1,117.0,1
7,1,370.0,1
8,1,642.5,1
9,1,282.0,1
10,1,153.0,1
11,1,178.0,1
12,1,279.0,1
13,1,301.0,1
14,1,217.0,1
15,1,223.0,1
16,1,305.0,1
17,1,642.5,1
18,1,642.5,1
19,1,458.0,1
20,1,221.0,1
21,1,186.0,1
22,1,93.0,1
23,1,48.0,1
0,2,10.0,1
1,2,5.0,1
2,2,7.0,1
3,2,4.0,1
4,2,3.0,1
5,2,17.0,1
6,2,101.0,1
7,2,286.0,1
8,2,581.0,1
9,2,267.0,1
10,2,138.0,1
11,2,175.0,1
12,2,220.0,1
13,2,211.0,1
14,2,184.0,1
15,2,200.0,1
16,2,305.0,1
17,2,614.0,1
18,2,642.5,1
19,2,417.0,1
20,2,294.0,1
21,2,221.0,1
22,2,134.0,1
23,2,64.0,1
0,3,30.0,1
1,3,8.0,1
2,3,3.0,1
3,3,5.0,1
4,3,1.0,1
5,3,40.0,1
6,3,115.0,1
7,3,358.0,1
8,3,642.5,1
9,3,314.0,1
10,3,173.0,1
11,3,222.0,1
12,3,268.0,1
13,3,273.0,1
14,3,221.0,1
15,3,199.0,1
16,3,221.0,1
17,3,604.0,1
18,3,641.0,1
19,3,456.0,1
20,3,362.0,1
21,3,261.0,1
22,3,172.0,1
23,3,93.0,1
0,4,48.0,1
1,4,33.0,1
2,4,6.0,1
3,4,5.0,1
4,4,9.0,1
5,4,32.0,1
6,4,117.0,1
7,4,367.0,1
8,4,642.5,1
9,4,321.0,1
10,4,166.0,1
11,4,220.0,1
12,4,292.0,1
13,4,273.0,1
14,4,238.0,1
15,4,307.0,1
16,4,388.0,1
17,4,642.5,1
18,4,642.5,1
19,4,468.0,1
20,4,335.0,1
21,4,224.0,1
22,4,152.0,1
23,4,94.0,1
0,5,59.0,1
1,5,27.0,1
2,5,7.0,1
3,5,7.0,1
4,5,2.0,1
5,5,26.0,1
6,5,86.0,1
7,5,289.0,1
8,5,593.0,1
9,5,321.0,1
10,5,187.0,1
11,5,201.0,1
12,5,270.0,1
13,5,242.0,1
14,5,229.0,1
15,5,280.0,1
16,5,367.0,1
17,5,606.0,1
18,5,560.0,1
19,5,395.0,1
20,5,209.0,1
21,5,220.0,1
22,5,153.0,1
23,5,123.0,1
0,6,92.0,0
1,6,82.0,0
2,6,69.0,0
3,6,31.0,0
4,6,8.0,0
5,6,5.0,0
6,6,23.0,0
7,6,44.0,0
8,6,145.0,0
9,6,223.0,0
10,6,313.0,0
11,6,463.0,0
12,6,621.0,0
13,6,638.0,0
14,6,551.0,0
15,6,605.0,0
16,6,535.0,0
17,6,543.0,0
18,6,341.0,0
19,6,284.0,0
20,6,208.0,0
21,6,143.0,0
22,6,156.0,0
23,6,112.0,0
0,0,67.0,0
1,0,62.0,0
2,0,81.0,0
3,0,25.0,0
4,0,12.0,0
5,0,18.0,0
6,0,97.0,0
7,0,84.0,0
8,0,125.0,0
9,0,275.0,0
10,0,360.0,0
11,0,451.0,0
12,0,445.0,0
13,0,464.0,0
14,0,561.0,0
15,0,573.0,0
16,0,511.0,0
17,0,555.0,0
18,0,432.0,0
19,0,346.0,0
20,0,232.0,0
21,0,134.0,0
22,0,68.0,0
23,0,63.0,0
0,1,17.0,1
1,1,5.0,1
2,1,5.0,1
4,1,4.0,1
5,1,24.0,1
6,1,110.0,1
7,1,306.0,1
8,1,589.0,1
9,1,317.0,1
10,1,204.0,1
11,1,209.0,1
12,1,281.0,1
13,1,281.0,1
14,1,268.0,1
15,1,324.0,1
16,1,395.0,1
17,1,642.5,1
18,1,618.0,1
19,1,494.0,1
20,1,329.0,1
21,1,238.0,1
22,1,123.0,1
23,1,66.0,1
0,2,33.0,1
1,2,11.0,1
2,2,5.0,1
3,2,3.0,1
4,2,1.0,1
5,2,27.0,1
6,2,100.0,1
7,2,341.0,1
8,2,604.0,1
9,2,408.0,1
10,2,219.0,1
11,2,258.0,1
12,2,331.0,1
13,2,345.0,1
14,2,311.0,1
15,2,316.0,1
16,2,485.0,1
17,2,642.5,1
18,2,642.5,1
19,2,558.0,1
20,2,379.0,1
21,2,243.0,1
22,2,158.0,1
23,2,79.0,1
0,3,41.0,1
1,3,11.0,1
2,3,5.0,1
3,3,3.0,1
4,3,1.0,1
5,3,27.0,1
6,3,126.0,1
7,3,366.0,1
8,3,642.5,1
9,3,363.0,1
10,3,167.0,1
11,3,213.0,1
12,3,283.0,1
13,3,251.0,1
14,3,258.0,1
15,3,268.0,1
16,3,390.0,1
17,3,642.5,1
18,3,642.5,1
19,3,494.0,1
20,3,372.0,1
21,3,298.0,1
22,3,181.0,1
23,3,131.0,1
0,4,45.0,1
1,4,13.0,1
2,4,18.0,1
3,4,5.0,1
4,4,1.0,1
5,4,29.0,1
6,4,126.0,1
7,4,354.0,1
8,4,638.0,1
9,4,351.0,1
10,4,246.0,1
11,4,268.0,1
12,4,276.0,1
13,4,291.0,1
14,4,287.0,1
15,4,269.0,1
16,4,402.0,1
17,4,642.5,1
18,4,642.5,1
19,4,487.0,1
20,4,312.0,1
21,4,234.0,1
22,4,149.0,1
23,4,136.0,1
0,5,61.0,1
1,5,38.0,1
2,5,11.0,1
3,5,8.0,1
4,5,5.0,1
5,5,23.0,1
6,5,80.0,1
7,5,246.0,1
8,5,508.0,1
9,5,376.0,1
10,5,238.0,1
11,5,291.0,1
12,5,337.0,1
13,5,411.0,1
14,5,490.0,1
15,5,537.0,1
16,5,536.0,1
17,5,642.5,1
18,5,484.0,1
19,5,412.0,1
20,5,252.0,1
21,5,190.0,1
22,5,158.0,1
23,5,113.0,1
0,6,94.0,0
1,6,69.0,0
2,6,36.0,0
3,6,28.0,0
4,6,7.0,0
5,6,2.0,0
6,6,19.0,0
7,6,54.0,0
8,6,123.0,0
9,6,276.0,0
10,6,363.0,0
11,6,495.0,0
12,6,590.0,0
13,6,642.5,0
14,6,578.0,0
15,6,626.0,0
16,6,615.0,0
17,6,567.0,0
18,6,517.0,0
19,6,413.0,0
20,6,208.0,0
21,6,234.0,0
22,6,182.0,0
23,6,118.0,0
0,0,85.0,0
1,0,64.0,0
2,0,32.0,0
3,0,26.0,0
4,0,7.0,0
5,0,12.0,0
6,0,28.0,0
7,0,37.0,0
8,0,84.0,0
9,0,179.0,0
10,0,299.0,0
11,0,404.0,0
12,0,457.0,0
13,0,483.0,0
14,0,503.0,0
15,0,486.0,0
16,0,476.0,0
17,0,411.0,0
18,0,310.0,0
19,0,276.0,0
20,0,211.0,0
21,0,130.0,0
22,0,118.0,0
23,0,51.0,0
0,1,37.0,1
1,1,16.0,1
2,1,6.0,1
3,1,3.0,1
4,1,5.0,1
5,1,32.0,1
6,1,111.0,1
7,1,331.0,1
8,1,617.0,1
9,1,286.0,1
10,1,178.0,1
11,1,223.0,1
12,1,280.0,1
13,1,281.0,1
14,1,218.0,1
15,1,255.0,1
16,1,391.0,1
17,1,632.0,1
18,1,642.5,1
19,1,421.0,1
20,1,276.0,1
21,1,165.0,1
22,1,108.0,1
23,1,67.0,1
0,2,26.0,1
1,2,9.0,1
2,2,2.0,1
3,2,2.0,1
4,2,2.0,1
5,2,24.0,1
6,2,103.0,1
7,2,384.0,1
8,2,642.5,1
9,2,319.0,1
10,2,181.0,1
11,2,239.0,1
12,2,259.0,1
13,2,283.0,1
14,2,224.0,1
15,2,203.0,1
16,2,362.0,1
17,2,642.5,1
18,2,642.5,1
19,2,479.0,1
20,2,282.0,1
21,2,206.0,1
22,2,127.0,1
23,2,62.0,1
0,3,30.0,1
1,3,12.0,1
2,3,2.0,1
3,3,2.0,1
5,3,27.0,1
6,3,106.0,1
7,3,321.0,1
8,3,595.0,1
9,3,302.0,1
10,3,153.0,1
11,3,180.0,1
12,3,182.0,1
13,3,163.0,1
14,3,135.0,1
15,3,202.0,1
16,3,307.0,1
17,3,579.0,1
18,3,585.0,1
19,3,384.0,1
20,3,235.0,1
21,3,165.0,1
22,3,134.0,1
23,3,61.0,1
0,4,23.0,1
1,4,9.0,1
2,4,4.0,1
3,4,5.0,1
4,4,1.0,1
5,4,21.0,1
6,4,96.0,1
7,4,306.0,1
8,4,624.0,1
9,4,287.0,1
10,4,141.0,1
11,4,224.0,1
12,4,259.0,1
13,4,203.0,1
14,4,224.0,1
15,4,211.0,1
16,4,353.0,1
17,4,642.5,1
18,4,610.0,1
19,4,433.0,1
20,4,280.0,1
21,4,187.0,1
22,4,158.0,1
23,4,94.0,1
0,5,55.0,1
1,5,30.0,1
2,5,11.0,1
3,5,11.0,1
4,5,5.0,1
5,5,21.0,1
6,5,84.0,1
7,5,296.0,1
8,5,563.0,1
9,5,330.0,1
10,5,192.0,1
11,5,233.0,1
12,5,322.0,1
13,5,358.0,1
14,5,348.0,1
15,5,352.0,1
16,5,463.0,1
17,5,642.5,1
18,5,642.5,1
19,5,427.0,1
20,5,286.0,1
21,5,189.0,1
22,5,215.0,1
23,5,198.0,1
0,6,96.0,0
1,6,70.0,0
2,6,56.0,0
3,6,32.0,0
4,6,14.0,0
5,6,7.0,0
6,6,21.0,0
7,6,64.0,0
8,6,160.0,0
9,6,265.0,0
10,6,406.0,0
11,6,564.0,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,582.0,0
17,6,560.0,0
18,6,481.0,0
19,6,459.0,0
20,6,321.0,0
21,6,220.0,0
22,6,212.0,0
23,6,196.0,0
0,0,124.0,0
1,0,106.0,0
2,0,74.0,0
3,0,45.0,0
4,0,12.0,0
5,0,10.0,0
6,0,16.0,0
7,0,46.0,0
8,0,97.0,0
9,0,251.0,0
10,0,421.0,0
11,0,528.0,0
12,0,635.0,0
13,0,642.5,0
14,0,628.0,0
15,0,617.0,0
16,0,616.0,0
17,0,623.0,0
18,0,479.0,0
19,0,379.0,0
20,0,291.0,0
21,0,229.0,0
22,0,134.0,0
23,0,90.0,0
0,1,41.0,0
1,1,28.0,0
2,1,14.0,0
3,1,8.0,0
4,1,6.0,0
5,1,38.0,0
6,1,133.0,0
7,1,387.0,0
8,1,597.0,0
9,1,297.0,0
10,1,224.0,0
11,1,251.0,0
12,1,271.0,0
13,1,263.0,0
14,1,288.0,0
15,1,275.0,0
16,1,358.0,0
17,1,642.5,0
18,1,642.5,0
19,1,522.0,0
20,1,375.0,0
21,1,271.0,0
22,1,214.0,0
23,1,121.0,0
0,2,43.0,1
1,2,11.0,1
2,2,4.0,1
3,2,6.0,1
4,2,9.0,1
5,2,30.0,1
6,2,144.0,1
7,2,461.0,1
8,2,642.5,1
9,2,400.0,1
10,2,217.0,1
11,2,239.0,1
12,2,244.0,1
13,2,239.0,1
14,2,257.0,1
15,2,308.0,1
16,2,370.0,1
17,2,642.5,1
18,2,642.5,1
19,2,537.0,1
20,2,402.0,1
21,2,297.0,1
22,2,162.0,1
23,2,82.0,1
0,3,38.0,1
1,3,14.0,1
2,3,9.0,1
3,3,6.0,1
